id,name,slug,is_active,is_listed,is_redistributable,first_historical_data,last_historical_data
2,WEX,wex,0,0,1,2018-04-26T00:45:00.000Z,2018-12-02T17:40:00.000Z
3,Vircurex,vircurex,0,0,0,2023-11-08T04:00:39.821Z,2023-11-08T04:00:39.841Z
4,BTER,bter,0,0,0,2023-11-08T04:00:40.036Z,2023-11-08T04:00:40.022Z
5,Cryptsy,cryptsy,0,0,0,2023-11-08T04:00:40.231Z,2023-11-08T04:00:40.238Z
6,Coins-E,coins-e,0,0,0,2023-11-08T04:00:39.621Z,2023-11-08T04:00:39.622Z
8,DGEX,dgex,0,0,0,2023-11-08T04:00:40.020Z,2023-11-08T04:00:40.020Z
9,Coined Up,coined-up,0,0,0,2023-11-08T04:00:40.221Z,2023-11-08T04:00:40.220Z
10,MasterXchange,masterxchange,0,0,0,2023-11-08T04:00:40.422Z,2023-11-08T04:00:40.420Z
11,mcxNOW,mcxnow,0,0,0,2023-11-08T04:00:39.820Z,2023-11-08T04:00:39.820Z
12,Atomic Trade,atomic-trade,0,0,0,2023-11-08T04:00:40.021Z,2023-11-08T04:00:40.020Z
13,BtcSet,btcset,0,0,0,2023-11-08T04:00:40.220Z,2023-11-08T04:00:40.221Z
14,BTC38,btc38,0,0,0,2023-11-08T04:00:40.421Z,2023-11-08T04:00:40.421Z
15,CryptoTrade,cryptotrade,0,0,0,2023-11-08T04:00:40.621Z,2023-11-08T04:00:40.621Z
16,Poloniex,poloniex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
18,Yuanbao,yuanbao,0,0,0,2023-11-08T04:00:40.224Z,2023-11-08T04:00:40.220Z
19,MintPal,mintpal,0,0,0,2023-11-08T04:00:40.421Z,2023-11-08T04:00:40.421Z
20,SwissCEX,swisscex,0,0,0,2023-11-08T04:00:40.621Z,2023-11-08T04:00:40.621Z
21,BTCC,btcc,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
22,Bittrex Global,bittrex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
23,useCryptos,usecryptos,0,0,0,2023-11-08T04:00:40.822Z,2023-11-08T04:00:40.823Z
24,Kraken,kraken,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
25,NXT-E,nxt-e,0,0,0,2023-11-08T04:00:40.220Z,2023-11-08T04:00:40.220Z
26,AllCrypt,allcrypt,0,0,0,2023-11-08T04:00:40.420Z,2023-11-08T04:00:40.421Z
27,Vault of Satoshi,vault-of-satoshi,0,0,0,2023-11-08T04:00:40.620Z,2023-11-08T04:00:40.621Z
28,Comkort,comkort,0,0,0,2023-11-08T04:00:40.822Z,2023-11-08T04:00:40.821Z
29,Prelude,prelude,0,0,0,2023-11-08T04:00:41.022Z,2023-11-08T04:00:41.022Z
30,BTC100,btc100,0,0,0,2023-11-08T04:00:40.420Z,2023-11-08T04:00:40.420Z
31,Coin-Swap,coin-swap,0,0,0,2023-11-08T04:00:40.621Z,2023-11-08T04:00:40.621Z
33,Coinano,coinano,0,0,0,2023-11-08T04:00:41.022Z,2023-11-08T04:00:41.022Z
34,Bittylicious,bittylicious,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
35,NIX-E,nix-e,0,0,0,2023-11-08T04:00:41.226Z,2023-11-08T04:00:41.223Z
36,CEX.IO,cex-io,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
37,Bitfinex,bitfinex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
38,Nxt Asset Exchange,nxt-asset-exchange,0,0,0,2023-11-08T04:00:40.620Z,2023-11-08T04:00:40.621Z
39,Crypto-Markets,crypto-markets,0,0,0,2023-11-08T04:00:40.822Z,2023-11-08T04:00:40.822Z
40,Melotic,melotic,0,0,0,2023-11-08T04:00:41.022Z,2023-11-08T04:00:41.021Z
41,Kingcoiny,kingcoiny,0,0,0,2023-11-08T04:00:41.222Z,2023-11-08T04:00:41.222Z
42,HitBTC,hitbtc,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
43,Mona Tore,mona-tore,0,0,0,2023-11-08T04:00:41.422Z,2023-11-08T04:00:41.422Z
44,Ybex,ybex,0,0,0,2023-11-08T04:00:40.822Z,2023-11-08T04:00:40.821Z
45,X-BT,x-bt,0,0,0,2023-11-08T04:00:41.022Z,2023-11-08T04:00:41.024Z
47,Justcoin,justcoin,0,0,0,2023-11-08T04:00:41.423Z,2023-11-08T04:00:41.422Z
48,Nxt Multigateway,nxt-multigateway,0,0,0,2023-11-08T04:00:41.622Z,2023-11-08T04:00:41.621Z
49,Bitorado,bitorado,0,0,0,2023-11-08T04:00:41.022Z,2023-11-08T04:00:41.020Z
50,EXMO,exmo,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
51,Coinbroker,coinbroker,0,0,0,2023-11-08T04:00:41.222Z,2023-11-08T04:00:41.222Z
52,Cryptoine,cryptoine,0,0,0,2023-11-08T04:00:41.421Z,2023-11-08T04:00:41.421Z
53,Cryptonit,cryptonit,0,0,0,2023-11-08T04:00:41.621Z,2023-11-08T04:00:41.622Z
54,Cryptex,cryptex,0,0,0,2023-11-08T04:00:41.823Z,2023-11-08T04:00:41.821Z
55,Counterparty DEX,counterparty-dex,0,0,0,2018-04-26T00:45:00.000Z,2018-05-15T23:05:00.000Z
56,CCEDK,ccedk,0,0,0,2023-11-08T04:00:41.422Z,2023-11-08T04:00:41.421Z
57,BitShares Asset Exchange,bitshares-asset-exchange,0,0,1,2018-04-26T00:45:00.000Z,2020-08-06T23:50:00.000Z
58,Bitcoin UpBit,bitcoin-upbit,0,0,0,2023-11-08T04:00:41.827Z,2023-11-08T04:00:41.823Z
59,Virtex,virtex,0,0,0,2023-11-08T04:00:42.023Z,2023-11-08T04:00:42.023Z
60,Cryptomic,cryptomic,0,0,0,2023-11-08T04:00:41.421Z,2023-11-08T04:00:41.421Z
61,Okcoin,okcoin,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
62,Omni DEX,omni-dex,0,0,0,2023-11-08T04:00:41.622Z,2023-11-08T04:00:41.622Z
63,Ask Coin,ask-coin,0,0,0,2023-11-08T04:00:41.823Z,2023-11-08T04:00:41.823Z
64,Yunbi,yunbi,0,0,0,2023-11-08T04:00:42.023Z,2023-11-08T04:00:42.023Z
65,BetaShareX,betasharex,0,0,0,2023-11-08T04:00:42.223Z,2023-11-08T04:00:42.223Z
66,ANXPRO,anxpro,0,0,0,2023-11-08T04:00:41.622Z,2023-11-08T04:00:41.622Z
67,cfinex,cfinex,0,0,1,2018-04-26T00:45:00.000Z,2018-10-23T02:10:00.000Z
68,Indodax,indodax,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
69,Excoin,excoin,0,0,0,2023-11-08T04:00:42.023Z,2023-11-08T04:00:42.022Z
70,Bitstamp,bitstamp,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
73,Zaif,zaif,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
74,BtcTrade,btctrade,0,0,0,2023-11-08T04:00:41.823Z,2023-11-08T04:00:41.822Z
75,EmpoEx,empoex,0,0,0,2023-11-08T04:00:42.023Z,2023-11-08T04:00:42.022Z
76,CoinTrader,cointrader,0,0,0,2023-11-08T04:00:42.222Z,2023-11-08T04:00:42.222Z
78,Cryptobec,cryptobec,0,0,0,2023-11-08T04:00:42.624Z,2023-11-08T04:00:42.623Z
79,Crown-EX,crown-ex,0,0,0,2023-11-08T04:00:42.023Z,2023-11-08T04:00:42.022Z
80,Coinmate,coinmate,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
81,NHZ Asset Exchange,nhz-asset-exchange,0,0,0,2023-11-08T04:00:42.222Z,2023-11-08T04:00:42.222Z
82,zondacrypto,zonda,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
83,Yacuna,yacuna,0,0,0,2023-11-08T04:00:42.423Z,2023-11-08T04:00:42.421Z
84,BitKonan,bitkonan,0,0,0,2018-04-26T00:45:00.000Z,2018-07-16T23:25:00.000Z
85,BitYes,bityes,0,0,0,2023-11-08T04:00:42.823Z,2023-11-08T04:00:42.823Z
86,CCnex,ccnex,0,0,0,2023-11-08T04:00:42.222Z,2023-11-08T04:00:42.222Z
87,ALTS.Trade,alts-trade,0,0,0,2023-11-08T04:00:42.422Z,2023-11-08T04:00:42.422Z
88,CoinGather,coingather,0,0,0,2023-11-08T04:00:42.623Z,2023-11-08T04:00:42.623Z
89,Coinbase Exchange,coinbase-exchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
90,Tuminium,tuminium,0,0,0,2023-11-08T04:00:42.823Z,2023-11-08T04:00:42.823Z
91,Cryptorush,cryptorush,0,0,0,2023-11-08T04:00:43.023Z,2023-11-08T04:00:43.023Z
92,Gatecoin,gatecoin,0,0,1,2018-04-26T00:45:00.000Z,2020-04-08T01:30:00.000Z
93,Loyalbit,loyalbit,0,0,0,2023-11-08T04:00:42.622Z,2023-11-08T04:00:42.622Z
94,Coinsetter,coinsetter,0,0,0,2023-11-08T04:00:42.823Z,2023-11-08T04:00:42.823Z
96,Bitonic,bitonic,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
97,CAVirtex,cavirtex,0,0,0,2023-11-08T04:00:43.223Z,2023-11-08T04:00:43.224Z
99,Coin.Mx,coin-mx,0,0,0,2023-11-08T04:00:42.824Z,2023-11-08T04:00:42.823Z
100,YoBit,yobit,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
101,Jubi,jubi,0,0,0,2023-11-08T04:00:43.024Z,2023-11-08T04:00:43.023Z
102,HTX,htx,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
103,Metaexchange,metaexchange,0,0,0,2023-11-08T04:00:43.225Z,2023-11-08T04:00:43.223Z
105,Ex-Crypto,ex-crypto,0,0,0,2023-11-08T04:00:42.823Z,2023-11-08T04:00:42.823Z
106,Coincheck,coincheck,1,0,0,2018-07-12T02:10:00.000Z,2023-11-08T03:55:00.000Z
113,BTCTrader,btctrader,0,0,0,2023-11-08T04:00:43.423Z,2023-11-08T04:00:43.424Z
114,Bitcoins Norway,bitcoins-norway,0,0,0,2023-11-08T04:00:43.627Z,2023-11-08T04:00:43.623Z
115,FlowBTC,flowbtc,0,0,0,2023-11-08T04:00:43.824Z,2023-11-08T04:00:43.824Z
116,meXBT,mexbt,0,0,0,2023-11-08T04:00:43.222Z,2023-11-08T04:00:43.222Z
117,AltoCenter,altocenter,0,0,0,2023-11-08T04:00:43.423Z,2023-11-08T04:00:43.423Z
118,DWVx,dwvx,0,0,0,2023-11-08T04:00:43.624Z,2023-11-08T04:00:43.624Z
119,MonetaGo,monetago,0,0,0,2023-11-08T04:00:43.823Z,2023-11-08T04:00:43.829Z
120,OKCoin.cn,okcoin-cn,0,0,1,2018-04-26T00:45:00.000Z,2018-09-26T15:30:00.000Z
121,SouthXchange,southxchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
122,LEOxChange,leoxchange,0,0,0,2018-04-26T00:45:00.000Z,2018-10-05T00:35:00.000Z
123,WorldPayEx,worldpayex,0,0,0,2023-11-08T04:00:43.624Z,2023-11-08T04:00:43.623Z
124,LEObit,leobit,0,0,0,2023-11-08T04:00:43.825Z,2023-11-08T04:00:43.823Z
125,Bitso,bitso,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
126,Dashcurex,dashcurex,0,0,0,2023-11-08T04:00:44.024Z,2023-11-08T04:00:44.024Z
127,BTCBOX,btcbox,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
128,Nxt Monetary System,nxt-monetary-system,0,0,0,2023-11-08T04:00:44.224Z,2023-11-08T04:00:44.223Z
129,ExchangeD.I2P,exchanged-i2p,0,0,0,2023-11-08T04:00:43.623Z,2023-11-08T04:00:43.623Z
130,CleverCoin,clevercoin,0,0,0,2023-11-08T04:00:43.823Z,2023-11-08T04:00:43.823Z
131,247exchange,247exchange,0,0,0,2023-11-08T04:00:44.023Z,2023-11-08T04:00:44.024Z
132,[Deprecated] Alter Dice,alter-dice,0,0,0,2023-11-08T04:00:44.224Z,2023-11-08T04:00:44.224Z
133,bitebi9,bitebi9,0,0,0,2023-11-08T04:00:44.424Z,2023-11-08T04:00:44.424Z
134,1szb,1szb,0,0,0,2023-11-08T04:00:43.823Z,2023-11-08T04:00:43.823Z
135,safecex,safecex,0,0,0,2023-11-08T04:00:44.024Z,2023-11-08T04:00:44.024Z
136,Timekoin Market,timekoin-market,0,0,0,2023-11-08T04:00:44.226Z,2023-11-08T04:00:44.224Z
137,CoinCorner,coincorner,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
139,bitFlyer,bitflyer,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
140,Bitok,bitok,0,0,0,2023-11-08T04:00:44.624Z,2023-11-08T04:00:44.623Z
141,BloomBit,bloombit,0,0,0,2023-11-08T04:00:44.024Z,2023-11-08T04:00:44.023Z
143,CRIX,crix,0,0,0,2023-11-08T04:00:44.424Z,2023-11-08T04:00:44.427Z
145,CHBTC,chbtc,0,0,0,2023-11-08T04:00:44.823Z,2023-11-08T04:00:44.826Z
148,Ore.Bz,ore-bz,0,0,1,2018-04-26T00:45:00.000Z,2018-07-28T19:50:00.000Z
150,NuLagoon Tube,nulagoon-tube,0,0,0,2023-11-08T04:00:45.024Z,2023-11-08T04:00:45.024Z
151,Gemini,gemini,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
153,Chameleon Bit,chameleon-bit,0,0,0,2023-11-08T04:00:44.624Z,2023-11-08T04:00:44.624Z
154,Dex-Trade,dex-trade,1,0,1,2019-10-18T19:45:00.000Z,2023-11-08T04:00:00.000Z
156,Bitmaszyna,bitmaszyna,0,0,1,2018-04-26T00:45:00.000Z,2018-11-08T19:40:00.000Z
157,BitMEX,bitmex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
159,BitBays,bitbays,0,0,0,2023-11-08T04:00:44.623Z,2023-11-08T04:00:44.623Z
160,DABTC,dabtc,0,0,0,2023-11-08T04:00:44.824Z,2023-11-08T04:00:44.839Z
161,ETHEXIndia,ethexindia,0,0,1,2023-11-08T04:00:45.024Z,2023-11-08T04:00:45.024Z
162,E-DINAR,e-dinar,0,0,0,2023-11-08T04:00:45.224Z,2023-11-08T04:00:45.224Z
163,Qryptos,qryptos,0,0,1,2018-04-26T00:45:00.000Z,2018-09-05T19:20:00.000Z
164,Touzibi,touzibi,0,0,0,2023-11-08T04:00:44.826Z,2023-11-08T04:00:44.823Z
165,Swis Exchange,swis-exchange,0,0,0,2023-11-08T04:00:45.024Z,2023-11-08T04:00:45.035Z
166,Independent Reserve,independent-reserve,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
167,Cryptonarium,cryptonarium,0,0,0,2023-11-08T04:00:45.224Z,2023-11-08T04:00:45.225Z
168,Steem Internal Market,steem-internal-market,0,0,0,2023-11-08T04:00:45.424Z,2023-11-08T04:00:45.424Z
169,HaoBTC,haobtc,0,0,0,2023-11-08T04:00:45.625Z,2023-11-08T04:00:45.625Z
170,ABwang,abwang,0,0,0,2023-11-08T04:00:45.024Z,2023-11-08T04:00:45.024Z
171,Luno,luno,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
172,King Coin,king-coin,0,0,0,2023-11-08T04:00:45.224Z,2023-11-08T04:00:45.225Z
173,RAWX,rawx,0,0,0,2023-11-08T04:00:45.424Z,2023-11-08T04:00:45.424Z
174,Coinone,coinone,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
175,CryptoRex,cryptorex,0,0,0,2023-11-08T04:00:45.626Z,2023-11-08T04:00:45.624Z
176,xBTCe,xbtce,0,0,1,2018-04-26T00:45:00.000Z,2018-10-11T03:25:00.000Z
178,DCExchange,dcexchange,0,0,0,2023-11-08T04:00:45.424Z,2023-11-08T04:00:45.424Z
179,ALTEX,altex,0,0,0,2023-11-08T04:00:45.625Z,2023-11-08T04:00:45.624Z
180,SpaceBTC,spacebtc,0,0,0,2023-11-08T04:00:45.824Z,2023-11-08T04:00:45.825Z
181,Bitport,bitport,0,0,0,2023-11-08T04:00:46.026Z,2023-11-08T04:00:46.024Z
182,RCExchanger,rcexchanger,0,0,0,2023-11-08T04:00:45.424Z,2023-11-08T04:00:45.424Z
183,Liqui,liqui,0,0,1,2018-04-26T00:45:00.000Z,2020-04-08T01:05:00.000Z
184,MaskExchange,maskexchange,0,0,0,2023-11-08T04:00:45.825Z,2023-11-08T04:00:45.825Z
186,BeiBT,beibt,0,0,0,2023-11-08T04:00:46.225Z,2023-11-08T04:00:46.224Z
187,BTC-X,btc-x,0,0,0,2023-11-08T04:00:45.624Z,2023-11-08T04:00:45.624Z
188,EtherDelta,etherdelta,0,0,0,2018-04-27T19:35:00.000Z,2018-04-28T03:10:00.000Z
189,Yocoin Exchange,yocoin-exchange,0,0,0,2023-11-08T04:00:46.025Z,2023-11-08T04:00:46.024Z
190,Crypto-Trade,crypto-trade,0,0,0,2023-11-08T04:00:46.225Z,2023-11-08T04:00:46.224Z
192,Mega Crypton,mega-crypton,0,0,0,2023-11-08T04:00:45.825Z,2023-11-08T04:00:45.826Z
194,Korbit,korbit,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
195,Doufex,doufex,0,0,0,2023-11-08T04:00:46.224Z,2023-11-08T04:00:46.225Z
197,Taobizu,taobizu,0,0,0,2023-11-08T04:00:46.625Z,2023-11-08T04:00:46.625Z
198,btw18.com,btw18,0,0,0,2023-11-08T04:00:46.024Z,2023-11-08T04:00:46.024Z
199,DC-Ex,dc-ex,0,0,1,2018-04-26T00:45:00.000Z,2018-05-31T00:55:00.000Z
200,Bithumb,bithumb,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
201,Lykke Exchange,lykke-exchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
203,BTCXIndia,btcxindia,0,0,1,2023-11-08T04:00:46.626Z,2023-11-08T04:00:46.626Z
204,Cryptox,cryptox,0,0,1,2018-04-26T00:45:00.000Z,2018-07-16T23:25:00.000Z
205,MiteFX,mitefx,0,0,0,2023-11-08T04:00:46.225Z,2023-11-08T04:00:46.225Z
208,Virtualworldland,virtualworldland,0,0,0,2023-11-08T04:00:46.826Z,2023-11-08T04:00:46.825Z
209,Kuna,kuna,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
210,Bitsane,bitsane,0,0,1,2018-04-26T00:45:00.000Z,2019-08-02T15:30:00.000Z
211,Fargobase,fargobase,0,0,0,2018-04-26T00:45:00.000Z,2018-07-27T19:50:00.000Z
212,BCC Exchange,bcc-exchange,0,0,0,2023-11-08T04:00:46.624Z,2023-11-08T04:00:46.624Z
213,Mercatox,mercatox,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
214,19800,19800,0,0,0,2023-11-08T04:00:46.825Z,2023-11-08T04:00:46.827Z
215,P2B,p2b,1,0,1,2018-10-26T21:30:00.000Z,2023-11-08T04:00:00.000Z
216,Maker Market,maker-market,0,0,0,2023-11-08T04:00:47.025Z,2023-11-08T04:00:47.028Z
217,USD X,usd-x,0,0,0,2023-11-08T04:00:47.232Z,2023-11-08T04:00:47.228Z
218,CryptoDerivatives,cryptoderivatives,0,0,0,2023-11-08T04:00:46.625Z,2023-11-08T04:00:46.626Z
219,Tidex,tidex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
220,CryptXC,cryptxc,0,0,0,2023-11-08T04:00:46.825Z,2023-11-08T04:00:46.825Z
221,Heat Wallet,heat-wallet,0,0,1,2018-04-26T00:45:00.000Z,2022-10-21T09:10:00.000Z
222,Burst Asset Exchange,burst-asset-exchange,0,0,0,2023-11-08T04:00:47.226Z,2023-11-08T04:00:47.226Z
223,FreiExchange,freiexchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
224,BTC Markets,btc-markets,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
225,Paribu,paribu,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
226,ExcambrioRex,excambriorex,0,0,0,2018-04-26T00:45:00.000Z,2018-10-05T01:30:00.000Z
227,PRCoin Exchange,prcoin-exchange,0,0,0,2023-11-08T04:00:46.825Z,2023-11-08T04:00:46.825Z
228,BTC-Alpha,btc-alpha,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
229,BFExchange,bfexchange,0,0,0,2023-11-08T04:00:47.025Z,2023-11-08T04:00:47.025Z
230,POSWallet,poswallet,0,0,0,2023-11-08T04:00:47.226Z,2023-11-08T04:00:47.226Z
231,EasyCoin,easycoin,0,0,0,2023-11-08T04:00:47.427Z,2023-11-08T04:00:47.427Z
233,TCC Exchange,tcc-exchange,0,0,0,2018-04-26T00:45:00.000Z,2018-07-25T04:15:00.000Z
234,RippleFox,ripplefox,0,0,1,2018-04-26T00:45:00.000Z,2022-10-21T09:10:00.000Z
236,Tokyo JPY,tokyo-jpy,0,0,0,2023-11-08T04:00:47.626Z,2023-11-08T04:00:47.627Z
237,Mr. Exchange,mr-exchange,0,0,0,2018-04-26T00:45:00.000Z,2018-07-30T19:10:00.000Z
239,Exrp,exrp,0,0,0,2023-11-08T04:00:47.426Z,2023-11-08T04:00:47.426Z
240,Rippex,rippex,0,0,0,2023-11-08T04:00:47.626Z,2023-11-08T04:00:47.626Z
241,Crypto Dao,crypto-dao,0,0,0,2023-11-08T04:00:47.826Z,2023-11-08T04:00:47.826Z
243,BtcTurk | Kripto,btcturk-pro,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
244,BitGrail,bitgrail,0,0,0,2023-11-08T04:00:47.426Z,2023-11-08T04:00:47.425Z
246,WX Network,waves-exchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
247,CoinsMarkets,coinsmarkets,0,0,0,2023-11-08T04:00:47.828Z,2023-11-08T04:00:47.827Z
248,Koinim,koinim,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
249,StellarTerm,stellar-decentralized-exchange,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
250,Buda,buda,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
251,BitChein,bitchein,0,0,0,2023-11-08T04:00:48.026Z,2023-11-08T04:00:48.028Z
252,BTC Trade UA,btc-trade-ua,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T03:55:00.000Z
253,LocalTrade,localtrade,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
255,CoinVC,coinvc,0,0,0,2023-11-08T04:00:47.626Z,2023-11-08T04:00:47.625Z
256,Bitcoin Growth Fund Exchange,bitcoin-growth-fund-exchange,0,0,0,2023-11-08T04:00:47.831Z,2023-11-08T04:00:47.826Z
257,Bitbank,bitbank,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
258,Mercado Bitcoin,mercado-bitcoin,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
259,Decentrex,decentrex,0,0,0,2023-11-08T04:00:48.026Z,2023-11-08T04:00:48.026Z
260,VirtacoinWorld,virtacoinworld,0,0,0,2023-11-08T04:00:48.226Z,2023-11-08T04:00:48.226Z
261,Altcoin Trader,altcoin-trader,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
262,SZZC,szzc,0,0,0,2023-11-08T04:00:48.427Z,2023-11-08T04:00:48.426Z
263,Dgtmarket,dgtmarket,0,0,0,2018-04-26T00:45:00.000Z,2018-10-05T01:55:00.000Z
264,Nevbit,nevbit,0,0,0,2023-11-08T04:00:48.026Z,2023-11-08T04:00:48.026Z
266,BitFish,bitfish,0,0,0,2023-11-08T04:00:48.427Z,2023-11-08T04:00:48.427Z
267,Bancor Network,bancor-network,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
268,IOTA Exchange,iota-exchange,0,0,0,2023-11-08T04:00:48.627Z,2023-11-08T04:00:48.628Z
269,Biduobao,biduobao,0,0,0,2023-11-08T04:00:48.026Z,2023-11-08T04:00:48.025Z
270,Binance,binance,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
271,ViaBTC,viabtc,0,0,0,2023-11-08T04:00:48.227Z,2023-11-08T04:00:48.226Z
272,BTC9,btc9,0,0,0,2023-11-08T04:00:48.426Z,2023-11-08T04:00:48.434Z
273,Reserved,Reserved1,0,0,0,2023-11-08T04:00:48.626Z,2023-11-08T04:00:48.628Z
274,Yobtc,yobtc,0,0,0,2023-11-08T04:00:48.826Z,2023-11-08T04:00:48.827Z
275,Bit520,bit520,0,0,0,2023-11-08T04:00:48.226Z,2023-11-08T04:00:48.225Z
276,b8wang,b8wang,0,0,0,2023-11-08T04:00:48.426Z,2023-11-08T04:00:48.427Z
280,Tidebit,tidebit,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
281,Lhang,lhang,0,0,0,2023-11-08T04:00:48.425Z,2023-11-08T04:00:48.437Z
282,51szzc,51szzc,0,0,0,2023-11-08T04:00:48.626Z,2023-11-08T04:00:48.629Z
284,OK-BIT,ok-bit,0,0,0,2023-11-08T04:00:49.027Z,2023-11-08T04:00:49.026Z
285,reserved,reserved,0,0,0,2023-11-08T04:00:49.227Z,2023-11-08T04:00:49.228Z
287,B.top,b-top,0,0,0,2023-11-08T04:00:48.826Z,2023-11-08T04:00:48.826Z
291,GetBTC,getbtc,0,0,0,2023-11-08T04:00:48.826Z,2023-11-08T04:00:48.826Z
294,OKX,okx,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
295,BitStar,bitstar,0,0,0,2023-11-08T04:00:49.427Z,2023-11-08T04:00:49.428Z
296,Bitzure,bitzure,0,0,0,2023-11-08T04:00:49.629Z,2023-11-08T04:00:49.627Z
297,Btc018,btc018,0,0,0,2023-11-08T04:00:49.026Z,2023-11-08T04:00:49.031Z
299,reserved,RESERVED2,0,0,0,2023-11-08T04:00:49.426Z,2023-11-08T04:00:49.426Z
301,Fisco,fisco,0,0,1,2018-04-26T00:45:00.000Z,2020-06-14T05:35:00.000Z
302,Gate.io,gate-io,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
305,BITHOLIC,bitholic,0,0,0,2023-11-08T04:00:49.628Z,2023-11-08T04:00:49.628Z
306,Hypex,hypex,0,0,0,2023-11-08T04:00:49.836Z,2023-11-08T04:00:49.828Z
308,BitFlip,bitflip,0,0,1,2018-04-26T00:45:00.000Z,2019-02-08T18:30:00.000Z
310,IDEX,idex,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
311,KuCoin,kucoin,1,0,1,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
313,Abucoins,abucoins,0,0,1,2018-04-26T00:45:00.000Z,2018-06-01T22:25:00.000Z
316,BitcoinTrade,bitcointrade,1,0,0,2018-04-26T00:45:00.000Z,2023-11-08T04:00:00.000Z
318,BitBase,bitbase,0,0,0,2023-11-08T04:00:50.027Z,2023-11-08T04:00:50.026Z
